lm_0_x,lm_0_y,lm_0_z,lm_0_v,lm_1_x,lm_1_y,lm_1_z,lm_1_v,lm_2_x,lm_2_y,lm_2_z,lm_2_v,lm_3_x,lm_3_y,lm_3_z,lm_3_v,lm_4_x,lm_4_y,lm_4_z,lm_4_v,lm_5_x,lm_5_y,lm_5_z,lm_5_v,lm_6_x,lm_6_y,lm_6_z,lm_6_v,lm_7_x,lm_7_y,lm_7_z,lm_7_v,lm_8_x,lm_8_y,lm_8_z,lm_8_v,lm_9_x,lm_9_y,lm_9_z,lm_9_v,lm_10_x,lm_10_y,lm_10_z,lm_10_v,lm_11_x,lm_11_y,lm_11_z,lm_11_v,lm_12_x,lm_12_y,lm_12_z,lm_12_v,lm_13_x,lm_13_y,lm_13_z,lm_13_v,lm_14_x,lm_14_y,lm_14_z,lm_14_v,lm_15_x,lm_15_y,lm_15_z,lm_15_v,lm_16_x,lm_16_y,lm_16_z,lm_16_v,lm_17_x,lm_17_y,lm_17_z,lm_17_v,lm_18_x,lm_18_y,lm_18_z,lm_18_v,lm_19_x,lm_19_y,lm_19_z,lm_19_v,lm_20_x,lm_20_y,lm_20_z,lm_20_v,lm_21_x,lm_21_y,lm_21_z,lm_21_v,lm_22_x,lm_22_y,lm_22_z,lm_22_v,lm_23_x,lm_23_y,lm_23_z,lm_23_v,lm_24_x,lm_24_y,lm_24_z,lm_24_v,lm_25_x,lm_25_y,lm_25_z,lm_25_v,lm_26_x,lm_26_y,lm_26_z,lm_26_v,lm_27_x,lm_27_y,lm_27_z,lm_27_v,lm_28_x,lm_28_y,lm_28_z,lm_28_v,lm_29_x,lm_29_y,lm_29_z,lm_29_v,lm_30_x,lm_30_y,lm_30_z,lm_30_v,lm_31_x,lm_31_y,lm_31_z,lm_31_v,lm_32_x,lm_32_y,lm_32_z,lm_32_v,class
0.5675392746925354,0.10301058739423752,-0.15683068335056305,0.999685525894165,0.5719806551933289,0.08616605401039124,-0.1341383457183838,0.9995259046554565,0.5752080678939819,0.08628663420677185,-0.13414092361927032,0.9994292855262756,0.5776994228363037,0.08662945032119751,-0.13411299884319305,0.9994727969169617,0.5612227916717529,0.086250901222229,-0.1355169415473938,0.9995313882827759,0.5571189522743225,0.08650913834571838,-0.13550341129302979,0.9994408488273621,0.5532712340354919,0.08744841814041138,-0.1354762315750122,0.9994542002677917,0.5803250670433044,0.09536361694335938,-0.012539195828139782,0.999487042427063,0.5468280911445618,0.09714657813310623,-0.016780687496066093,0.9994391798973083,0.5735301375389099,0.12242576479911804,-0.11146505177021027,0.9993789196014404,0.5602169036865234,0.12182554602622986,-0.11304141581058502,0.9993187189102173,0.6126810312271118,0.19354043900966644,-0.017781155183911324,0.9984667301177979,0.5129989981651306,0.18980258703231812,-0.034566730260849,0.9991181492805481,0.6248400807380676,0.2113560289144516,-0.2847243547439575,0.969529390335083,0.5108635425567627,0.21455985307693481,-0.3050326406955719,0.9744877815246582,0.5656982064247131,0.16772210597991943,-0.4766971468925476,0.904976487159729,0.5807480812072754,0.17499160766601562,-0.49892735481262207,0.8569856882095337,0.5557607412338257,0.15175125002861023,-0.5273804068565369,0.8055444359779358,0.5963820219039917,0.16942957043647766,-0.5503494739532471,0.7261973023414612,0.5472826361656189,0.1480187475681305,-0.5048294067382812,0.7936831116676331,0.5995006561279297,0.1669687032699585,-0.525088369846344,0.7025503516197205,0.5584104657173157,0.15757209062576294,-0.4748503565788269,0.7537145614624023,0.5923688411712646,0.16842272877693176,-0.49557432532310486,0.6464225649833679,0.591751754283905,0.4551678001880646,0.0012399881379678845,0.9997466206550598,0.533549427986145,0.4560634195804596,-0.0012638274347409606,0.9997679591178894,0.6069743633270264,0.6587004661560059,-0.009527288377285004,0.9931509494781494,0.5207384824752808,0.6531029343605042,-0.012945564463734627,0.9970905780792236,0.6231257915496826,0.8433197736740112,0.10111846774816513,0.9919751286506653,0.5086311101913452,0.8417897820472717,0.11155842244625092,0.9952166080474854,0.6203533411026001,0.8677048683166504,0.10327772796154022,0.8921893835067749,0.5160366296768188,0.8636494278907776,0.11483599245548248,0.8923629522323608,0.646769106388092,0.8948171734809875,-0.04164612293243408,0.9849984049797058,0.49093097448349,0.8937451839447021,-0.025190282613039017,0.9875895380973816,good
0.5687839984893799,0.10367423295974731,-0.1579059660434723,0.9996641874313354,0.5722037553787231,0.08640174567699432,-0.13527977466583252,0.9994887709617615,0.5752333998680115,0.08655529469251633,-0.13528521358966827,0.9993849396705627,0.5777413249015808,0.08692535012960434,-0.13526137173175812,0.9994284510612488,0.5620311498641968,0.08646830171346664,-0.13741877675056458,0.9994990229606628,0.5576253533363342,0.08670593053102493,-0.13741299510002136,0.9994059205055237,0.5536521077156067,0.08757080137729645,-0.13739332556724548,0.999423086643219,0.5801364183425903,0.09542984515428543,-0.01361905038356781,0.9994561076164246,0.5466316342353821,0.09714305400848389,-0.02116120234131813,0.999416708946228,0.574013352394104,0.12312007695436478,-0.1123056411743164,0.9993496537208557,0.5612431168556213,0.12240876257419586,-0.11466936022043228,0.9992868900299072,0.6129282712936401,0.19340556859970093,-0.01860814169049263,0.9984320402145386,0.5127930641174316,0.19002765417099,-0.038354553282260895,0.999112606048584,0.6245838403701782,0.2112017124891281,-0.28359586000442505,0.9683018922805786,0.5111379027366638,0.21497391164302826,-0.3104155957698822,0.9746384620666504,0.5646207332611084,0.1662861555814743,-0.47220396995544434,0.8987229466438293,0.5806336998939514,0.17405790090560913,-0.5028769969940186,0.8566798567771912,0.5539602041244507,0.15304698050022125,-0.5229719877243042,0.7956628203392029,0.5959678292274475,0.16850201785564423,-0.5545656085014343,0.7257130146026611,0.5453018546104431,0.14818665385246277,-0.5001795887947083,0.7836522459983826,0.5987182259559631,0.16563743352890015,-0.5296006798744202,0.7019931077957153,0.5571182370185852,0.15756085515022278,-0.47051915526390076,0.7432124018669128,0.5916344523429871,0.1670837551355362,-0.49975648522377014,0.6456495523452759,0.5923618674278259,0.45539391040802,0.0013266964815557003,0.999736487865448,0.5335559248924255,0.45637431740760803,-0.0013485607923939824,0.9997638463973999,0.6072629690170288,0.6597456932067871,-0.009023048914968967,0.9932893514633179,0.5211613178253174,0.653083086013794,-0.012186074629426003,0.9971068501472473,0.6237346529960632,0.8429728150367737,0.11326368153095245,0.9920743107795715,0.5087068676948547,0.8409609198570251,0.11911922693252563,0.9952160120010376,0.6203689575195312,0.8664079308509827,0.11698832362890244,0.8919917345046997,0.5160184502601624,0.8635095357894897,0.12321119010448456,0.8914294242858887,0.6461090445518494,0.8948161602020264,-0.02849878929555416,0.9850911498069763,0.49117574095726013,0.8931043744087219,-0.01890738494694233,0.9875123500823975,good
0.5696901082992554,0.10369855165481567,-0.16045469045639038,0.9996510148048401,0.5724396705627441,0.08640114217996597,-0.13753853738307953,0.9994701743125916,0.5753179788589478,0.0865558385848999,-0.13754825294017792,0.9993616938591003,0.5778876543045044,0.08692789077758789,-0.13752904534339905,0.999405026435852,0.5626276731491089,0.0864424929022789,-0.14013537764549255,0.9994823932647705,0.5580226182937622,0.08665592968463898,-0.14013192057609558,0.9993869662284851,0.5539596676826477,0.08742281794548035,-0.14011232554912567,0.9994062781333923,0.5801280736923218,0.09540984034538269,-0.014702457003295422,0.9994452595710754,0.5465295314788818,0.09696395695209503,-0.02356099709868431,0.9994090795516968,0.574628472328186,0.12315496057271957,-0.11435116827487946,0.9993354082107544,0.562199056148529,0.122407466173172,-0.11720846593379974,0.9992687702178955,0.6133142709732056,0.1930961012840271,-0.019633669406175613,0.9984021186828613,0.5127235651016235,0.19031815230846405,-0.041438668966293335,0.9991012811660767,0.6244924068450928,0.20996756851673126,-0.28488343954086304,0.9674771428108215,0.5113464593887329,0.21504689753055573,-0.31898990273475647,0.9749109148979187,0.5645069479942322,0.16481369733810425,-0.4736274182796478,0.8939744234085083,0.5800877809524536,0.17203480005264282,-0.5146215558052063,0.857258141040802,0.5533462762832642,0.1534872204065323,-0.5250775218009949,0.7878835797309875,0.5945510864257812,0.16572795808315277,-0.5668997168540955,0.72641921043396,0.5446482300758362,0.1484554558992386,-0.5021761655807495,0.7757467031478882,0.5966247916221619,0.1626487672328949,-0.5421307682991028,0.7027050852775574,0.5567247867584229,0.15758024156093597,-0.47218090295791626,0.7350696325302124,0.5900264978408813,0.16463473439216614,-0.5117610096931458,0.6463159322738647,0.5927466154098511,0.4557698965072632,0.0015047272900119424,0.9997277855873108,0.5335660576820374,0.45668551325798035,-0.0015210076235234737,0.9997601509094238,0.6077935695648193,0.6599423289299011,-0.009024811908602715,0.9933423399925232,0.521173357963562,0.6533653140068054,-0.012035859748721123,0.9970850944519043,0.6238837838172913,0.8426507115364075,0.11296014487743378,0.9920505881309509,0.5087050199508667,0.8408113121986389,0.11905870586633682,0.9951487183570862,0.6202915906906128,0.8652840256690979,0.11648602783679962,0.8916419744491577,0.5159953832626343,0.8636611104011536,0.12297040224075317,0.8901913166046143,0.6459122896194458,0.8948202133178711,-0.028687339276075363,0.9849892258644104,0.4911767542362213,0.8929135799407959,-0.01936139538884163,0.9872798323631287,good
0.5698238611221313,0.10360288619995117,-0.17699168622493744,0.9996398091316223,0.5724499821662903,0.08626716583967209,-0.15402832627296448,0.999451756477356,0.5752909183502197,0.08639539778232574,-0.15403547883033752,0.9993383288383484,0.5778777003288269,0.08673165738582611,-0.15401288866996765,0.9993818998336792,0.5626664161682129,0.08631903678178787,-0.15625469386577606,0.9994662404060364,0.5580464005470276,0.0865301862359047,-0.1562500149011612,0.9993693232536316,0.5539719462394714,0.08724094927310944,-0.15622788667678833,0.9993931651115417,0.579964816570282,0.09513277560472488,-0.03168584778904915,0.999434232711792,0.5463416576385498,0.09681141376495361,-0.03834869712591171,0.9994011521339417,0.5746921896934509,0.1229391098022461,-0.13139121234416962,0.9993327856063843,0.5623180866241455,0.12222814559936523,-0.1335994005203247,0.999261200428009,0.6132947206497192,0.19257840514183044,-0.03914313018321991,0.9983532428741455,0.5127206444740295,0.1904027760028839,-0.0562666654586792,0.9990839958190918,0.6243613362312317,0.20762592554092407,-0.3107672333717346,0.9667518734931946,0.5114470720291138,0.21358543634414673,-0.3398117423057556,0.9753494262695312,0.5636242628097534,0.16477671265602112,-0.49756044149398804,0.8847857117652893,0.5800882577896118,0.17119212448596954,-0.5406266450881958,0.8559768795967102,0.5514841675758362,0.15636621415615082,-0.5495828986167908,0.7738035321235657,0.5945168733596802,0.1651839166879654,-0.5945390462875366,0.7247101068496704,0.5446801781654358,0.1574089080095291,-0.5269849896430969,0.7616158127784729,0.5966651439666748,0.16235601902008057,-0.5695586204528809,0.7010131478309631,0.5552260875701904,0.15994662046432495,-0.4965483248233795,0.7208170890808105,0.5900551080703735,0.1644730269908905,-0.5380732417106628,0.6445713043212891,0.5929329991340637,0.45739856362342834,0.0012769351014867425,0.9997197389602661,0.5336140394210815,0.45785629749298096,-0.001297386595979333,0.9997559189796448,0.6082273125648499,0.6599041223526001,-0.009436972439289093,0.9934979677200317,0.5209579467773438,0.6546552777290344,-0.009884679690003395,0.9971299171447754,0.6241272687911987,0.8417032957077026,0.11882833391427994,0.9921746253967285,0.5086937546730042,0.8406895995140076,0.12617115676403046,0.9951733350753784,0.6202911138534546,0.8631144762039185,0.12306760251522064,0.891150176525116,0.5160282850265503,0.8639699220657349,0.13047292828559875,0.8904010057449341,0.6444723010063171,0.8947740197181702,-0.023511674255132675,0.9851424694061279,0.491203635931015,0.8924484848976135,-0.012152668088674545,0.9872915148735046,good
0.5700887441635132,0.1031523197889328,-0.19865134358406067,0.9996434450149536,0.5725467205047607,0.08578402549028397,-0.17510168254375458,0.9994547963142395,0.5753187537193298,0.08589522540569305,-0.17510759830474854,0.9993413686752319,0.5779457092285156,0.08622486144304276,-0.17508737742900848,0.9993826746940613,0.562910258769989,0.08572305738925934,-0.17786042392253876,0.9994713068008423,0.5582365393638611,0.08592189848423004,-0.1778496950864792,0.999377965927124,0.5540896654129028,0.08651194721460342,-0.17781482636928558,0.9994032382965088,0.5799469947814941,0.09460204094648361,-0.04900714010000229,0.99944669008255,0.5463228821754456,0.0962250679731369,-0.057698898017406464,0.9994195699691772,0.5748768448829651,0.12261704355478287,-0.15162956714630127,0.9993541240692139,0.5625725388526917,0.12178029119968414,-0.15440422296524048,0.9992802739143372,0.613293468952179,0.1909780502319336,-0.05504081770777702,0.9983236193656921,0.5127003788948059,0.19025351107120514,-0.0736483559012413,0.9990853071212769,0.6247820258140564,0.20305077731609344,-0.33899354934692383,0.9665805101394653,0.5114092826843262,0.2114211767911911,-0.36493146419525146,0.9760205149650574,0.5630267858505249,0.1647842675447464,-0.5377269387245178,0.8724892139434814,0.580076277256012,0.1709641069173813,-0.5706049203872681,0.8546900749206543,0.5500806570053101,0.15898823738098145,-0.5928949117660522,0.7557141184806824,0.5945359468460083,0.16516956686973572,-0.6261359453201294,0.7231936454772949,0.5447224974632263,0.16294868290424347,-0.5694528818130493,0.7436828017234802,0.59671950340271,0.16243430972099304,-0.6024773120880127,0.6996794939041138,0.553831934928894,0.16219444572925568,-0.5370990037918091,0.7028006911277771,0.5900881290435791,0.16452795267105103,-0.568764328956604,0.6429283022880554,0.5929585695266724,0.4592239260673523,0.0005585022736340761,0.9997189044952393,0.533626914024353,0.4598962664604187,-0.000582747277803719,0.9997588992118835,0.609451413154602,0.660885214805603,-0.008587558753788471,0.993713915348053,0.5204372406005859,0.6557303667068481,-0.0035617854446172714,0.9972201585769653,0.6245959997177124,0.8417192101478577,0.12981238961219788,0.9923917055130005,0.5086928606033325,0.8405691385269165,0.1406712383031845,0.995324432849884,0.6203898191452026,0.8630416989326477,0.13446633517742157,0.8920515775680542,0.5161101818084717,0.8640831708908081,0.14554956555366516,0.8935022950172424,0.6438796520233154,0.8949987888336182,-0.012808611616492271,0.9854480624198914,0.4900827407836914,0.8923727869987488,0.003655542153865099,0.9876313209533691,good
0.5699974894523621,0.1007828637957573,-0.208802729845047,0.999660074710846,0.572522759437561,0.0838133841753006,-0.1849242001771927,0.9994831681251526,0.5752745866775513,0.08390114456415176,-0.18493938446044922,0.9993749856948853,0.5779418349266052,0.08410436660051346,-0.1849251538515091,0.9994136691093445,0.5626763105392456,0.08357782661914825,-0.18718942999839783,0.9994980096817017,0.5579162240028381,0.08372610062360764,-0.1871699094772339,0.9994091987609863,0.5537285804748535,0.08428018540143967,-0.1871296763420105,0.9994328618049622,0.5799463987350464,0.0923733189702034,-0.058105845004320145,0.9994789361953735,0.5459110140800476,0.0946105346083641,-0.06437893211841583,0.999454140663147,0.5747693777084351,0.12067893147468567,-0.16173633933067322,0.9993926286697388,0.5623114705085754,0.12002287060022354,-0.16377322375774384,0.9993196725845337,0.613430380821228,0.18974170088768005,-0.06769530475139618,0.9983395338058472,0.5125640630722046,0.19016526639461517,-0.08252280950546265,0.9990969896316528,0.6246883869171143,0.20114225149154663,-0.36701446771621704,0.9664874076843262,0.5110858678817749,0.20872658491134644,-0.3813827633857727,0.9765881299972534,0.5624340176582336,0.16414888203144073,-0.5753499269485474,0.866139829158783,0.5796765089035034,0.17041021585464478,-0.5904537439346313,0.8545078039169312,0.5498594045639038,0.15893679857254028,-0.6315761208534241,0.746967613697052,0.5944812297821045,0.1645399034023285,-0.6454473733901978,0.7233381271362305,0.5423552989959717,0.16163073480129242,-0.6071063280105591,0.7350163459777832,0.5967599153518677,0.1619165539741516,-0.6213262677192688,0.699884295463562,0.5537112951278687,0.1621638983488083,-0.5744651556015015,0.6937656402587891,0.5899947285652161,0.164078027009964,-0.5885903239250183,0.6430514454841614,0.5930048227310181,0.4619981050491333,0.0001349062513327226,0.9997262954711914,0.5337442755699158,0.46301111578941345,-0.0001660363923292607,0.9997643828392029,0.6109533309936523,0.6608768701553345,-0.008572297170758247,0.9938846230506897,0.5187005996704102,0.6564189195632935,0.0005684922216460109,0.9972797632217407,0.6248347163200378,0.8417231440544128,0.12980259954929352,0.9926105737686157,0.5087079405784607,0.8404518365859985,0.1481979936361313,0.995438277721405,0.6203889846801758,0.8631013631820679,0.1343146562576294,0.8941188454627991,0.5163588523864746,0.8640835285186768,0.15338623523712158,0.8959736824035645,0.644494891166687,0.8953851461410522,-0.01224230695515871,0.9858220219612122,0.48994892835617065,0.8923652768135071,0.01324714906513691,0.9879421591758728,good
0.5698225498199463,0.10059944540262222,-0.21221265196800232,0.9996768832206726,0.5724555850028992,0.08358552306890488,-0.18755406141281128,0.9995102882385254,0.5751106142997742,0.0836300402879715,-0.18757089972496033,0.9994070529937744,0.5778180360794067,0.0837346687912941,-0.18755510449409485,0.9994434118270874,0.5624635219573975,0.08336391299962997,-0.189719095826149,0.9995246529579163,0.5576971769332886,0.08342435956001282,-0.18969672918319702,0.9994398951530457,0.5535150170326233,0.08387360721826553,-0.18965879082679749,0.9994627237319946,0.5798169374465942,0.091914102435112,-0.059079594910144806,0.9995080232620239,0.5456414222717285,0.0939631536602974,-0.06491480767726898,0.9994882345199585,0.5746015310287476,0.12038280814886093,-0.16471263766288757,0.9994259476661682,0.5620301961898804,0.11961708217859268,-0.16657890379428864,0.9993568062782288,0.6134341955184937,0.18840813636779785,-0.06979339569807053,0.9983609318733215,0.512351393699646,0.19008246064186096,-0.07980229705572128,0.9991041421890259,0.624738335609436,0.1988700032234192,-0.3668637275695801,0.9671574234962463,0.5103243589401245,0.20670132339000702,-0.37021884322166443,0.9772293567657471,0.5624802708625793,0.16186779737472534,-0.5666898488998413,0.8634451627731323,0.5788170099258423,0.16926096379756927,-0.5725355744361877,0.8567237257957458,0.550036609172821,0.15548406541347504,-0.6219807863235474,0.7415549159049988,0.5927186608314514,0.1613636463880539,-0.6265898942947388,0.7258878946304321,0.5468416213989258,0.1589200496673584,-0.5962200164794922,0.7295872569084167,0.594516932964325,0.15832284092903137,-0.6024061441421509,0.7026617527008057,0.5537667274475098,0.15881584584712982,-0.5651060342788696,0.6880369782447815,0.5882916450500488,0.1619219183921814,-0.5704101920127869,0.6460831761360168,0.5932959318161011,0.4641043245792389,-0.0018020160496234894,0.9997313022613525,0.5339093804359436,0.46547770500183105,0.0017680407036095858,0.9997685551643372,0.612257182598114,0.6580007076263428,-0.012583966366946697,0.993925929069519,0.5160752534866333,0.6559224724769592,-0.014977334067225456,0.9972738027572632,0.6253530979156494,0.841640055179596,0.12792743742465973,0.99272620677948,0.5086444020271301,0.840476393699646,0.1414414346218109,0.9954653978347778,0.6206153035163879,0.8631362915039062,0.13176946341991425,0.8952190279960632,0.5164560079574585,0.864925742149353,0.14523132145404816,0.8982213139533997,0.6445184946060181,0.8953851461410522,-0.015181740745902061,0.9860132932662964,0.4889134466648102,0.8920868039131165,0.004395908676087856,0.988081693649292,good
0.5697294473648071,0.09952749311923981,-0.21480712294578552,0.9996902942657471,0.5724300146102905,0.08247160166501999,-0.18958494067192078,0.9995326399803162,0.5750433206558228,0.0825396180152893,-0.18960200250148773,0.9994320869445801,0.5777732133865356,0.08263592422008514,-0.18958817422389984,0.9994673132896423,0.5624050498008728,0.08210007846355438,-0.19200359284877777,0.9995476603507996,0.5576070547103882,0.08212409913539886,-0.19198033213615417,0.9994660019874573,0.5533881187438965,0.08254644274711609,-0.19194871187210083,0.9994889497756958,0.5797152519226074,0.09084410220384598,-0.0602060928940773,0.9995313286781311,0.5453721284866333,0.09262081980705261,-0.06728699058294296,0.9995191097259521,0.5744443535804749,0.11945553123950958,-0.16718865931034088,0.9994533061981201,0.5617856979370117,0.1185724139213562,-0.16938725113868713,0.9993881583213806,0.6131652593612671,0.18693120777606964,-0.07100726664066315,0.998359203338623,0.5122393369674683,0.18892323970794678,-0.08157958090305328,0.9991012215614319,0.6251618266105652,0.19628414511680603,-0.3650853633880615,0.9678018689155579,0.509682297706604,0.20520083606243134,-0.3681768476963043,0.9779446721076965,0.5624896883964539,0.16141127049922943,-0.5584707260131836,0.8605246543884277,0.5786471366882324,0.16841472685337067,-0.5626154541969299,0.8592272400856018,0.5501864552497864,0.15501493215560913,-0.6128925681114197,0.7348912954330444,0.5926583409309387,0.16048820316791534,-0.6154354810714722,0.7284630537033081,0.5448564291000366,0.1559942215681076,-0.5863806009292603,0.7227002382278442,0.5945121049880981,0.15735575556755066,-0.5912543535232544,0.7054513096809387,0.5538623929023743,0.15843738615512848,-0.5564715266227722,0.6811388731002808,0.5882568955421448,0.16110451519489288,-0.5602372884750366,0.6492737531661987,0.5934706330299377,0.4657606780529022,-0.0029606702737510204,0.9997318983078003,0.5343950390815735,0.46688312292099,0.0029254606924951077,0.9997696876525879,0.6149468421936035,0.6575760841369629,-0.01624342054128647,0.9938240647315979,0.5131489038467407,0.6552674174308777,-0.019299108535051346,0.9972190856933594,0.6256258487701416,0.8415453433990479,0.1265132874250412,0.9926164746284485,0.5086745619773865,0.8407897353172302,0.1377408355474472,0.9953823089599609,0.6206532716751099,0.86311274766922,0.1311105340719223,0.895176887512207,0.5168340802192688,0.8660708665847778,0.14129343628883362,0.8994938135147095,0.6445338726043701,0.894989013671875,-0.015733925625681877,0.9858081936836243,0.4864596724510193,0.8920221924781799,0.0010838708840310574,0.987945556640625,good
0.5694496631622314,0.09891148656606674,-0.21751873195171356,0.9997072219848633,0.5723031163215637,0.08198637515306473,-0.1922721564769745,0.999561607837677,0.574844479560852,0.08209387212991714,-0.19228914380073547,0.9994653463363647,0.5776030421257019,0.0821869894862175,-0.1922762095928192,0.9994992613792419,0.5621141195297241,0.08154471218585968,-0.19429273903369904,0.9995760321617126,0.5573157072067261,0.08156385272741318,-0.19427043199539185,0.9994981288909912,0.553083598613739,0.081983283162117,-0.19424636662006378,0.9995208978652954,0.5795445442199707,0.09050248563289642,-0.06291322410106659,0.999559223651886,0.5451366305351257,0.09212907403707504,-0.06834150105714798,0.9995538592338562,0.5742323398590088,0.11882168799638748,-0.1700436770915985,0.9994876384735107,0.5613958239555359,0.11777548491954803,-0.17169693112373352,0.9994281530380249,0.6129009127616882,0.18569990992546082,-0.07330651581287384,0.9983898997306824,0.511984646320343,0.18848615884780884,-0.08219318091869354,0.9991189241409302,0.625158965587616,0.1940554529428482,-0.36777999997138977,0.9682915806770325,0.5087908506393433,0.20435583591461182,-0.36380818486213684,0.978854238986969,0.5625146627426147,0.15893791615962982,-0.559613823890686,0.8599286675453186,0.5780645608901978,0.16795475780963898,-0.5566884279251099,0.8640603423118591,0.5505136251449585,0.1497276872396469,-0.6139564514160156,0.7319129109382629,0.5923656225204468,0.15992410480976105,-0.609193742275238,0.7351281046867371,0.5443423986434937,0.14879155158996582,-0.5877505540847778,0.7194288372993469,0.5941857099533081,0.15684837102890015,-0.5848988890647888,0.7124918699264526,0.5543150305747986,0.1561231166124344,-0.5577503442764282,0.6779038906097412,0.5878933072090149,0.16065672039985657,-0.5541711449623108,0.6568833589553833,0.5937284827232361,0.4674336314201355,-0.002984772203490138,0.9997406005859375,0.5346539616584778,0.4688209593296051,0.0029482392128556967,0.9997760653495789,0.6188492178916931,0.6576124429702759,-0.0318683460354805,0.9938670992851257,0.5098767876625061,0.654609739780426,-0.038986511528491974,0.9972717761993408,0.6257727146148682,0.8415469527244568,0.11322232335805893,0.9927200675010681,0.5086503028869629,0.8405426740646362,0.12608155608177185,0.9954168796539307,0.6205431222915649,0.8635093569755554,0.11851825565099716,0.898110568523407,0.5168360471725464,0.8654366135597229,0.1330232471227646,0.9017837643623352,0.6458176970481873,0.8947983384132385,-0.028273355215787888,0.9860052466392517,0.4861937165260315,0.8908619284629822,-0.002416060073301196,0.9881119728088379,good
0.5694928169250488,0.09858335554599762,-0.22389273345470428,0.9997219443321228,0.5723132491111755,0.08180686831474304,-0.19797836244106293,0.9995860457420349,0.5748482942581177,0.0819288119673729,-0.1979927122592926,0.9994924664497375,0.5776090621948242,0.08205605298280716,-0.1979825794696808,0.9995261430740356,0.5621960163116455,0.08119002729654312,-0.2005683183670044,0.9995999932289124,0.5573660135269165,0.08112060278654099,-0.20054587721824646,0.9995254278182983,0.5531104207038879,0.08143075555562973,-0.20052358508110046,0.9995490312576294,0.579411506652832,0.09039966017007828,-0.06707632541656494,0.9995819926261902,0.5451275110244751,0.09156952053308487,-0.07503017783164978,0.9995841979980469,0.574243426322937,0.11850602179765701,-0.17603185772895813,0.9995205402374268,0.5614722967147827,0.1173652783036232,-0.17842082679271698,0.9994660019874573,0.6123975515365601,0.18550316989421844,-0.07683487236499786,0.9984296560287476,0.5116292834281921,0.18848036229610443,-0.0895535871386528,0.9991307854652405,0.6255249977111816,0.19308550655841827,-0.36597320437431335,0.9688697457313538,0.5078029632568359,0.20407000184059143,-0.3670753836631775,0.9799226522445679,0.562496542930603,0.1571512073278427,-0.5532847046852112,0.8580552935600281,0.5779852867126465,0.16799457371234894,-0.5535739660263062,0.8682656288146973,0.5505556464195251,0.1475357860326767,-0.6075981855392456,0.7258492112159729,0.5923863649368286,0.16009007394313812,-0.6060868501663208,0.740496814250946,0.5431582927703857,0.14616455137729645,-0.5813719034194946,0.7130526900291443,0.5942206382751465,0.15704099833965302,-0.5817180871963501,0.7182493209838867,0.5544272661209106,0.15507648885250092,-0.5514546036720276,0.6717394590377808,0.5879119038581848,0.1607239544391632,-0.5509867072105408,0.6631183624267578,0.5944222211837769,0.4705895185470581,-0.0024796081706881523,0.9997479319572449,0.5350952744483948,0.47130686044692993,0.0024310797452926636,0.9997800588607788,0.6226232647895813,0.6599035263061523,-0.04028405621647835,0.9939116835594177,0.5092061161994934,0.6542866826057434,-0.04693756625056267,0.9973104000091553,0.6262704730033875,0.841830849647522,0.11719672381877899,0.9927096366882324,0.508797287940979,0.8396512269973755,0.12665720283985138,0.9953614473342896,0.6205472350120544,0.8635753393173218,0.12440203130245209,0.899493932723999,0.5172001719474792,0.8626538515090942,0.13507509231567383,0.9022843837738037,0.6461936235427856,0.8947979211807251,-0.023006845265626907,0.9860120415687561,0.4867252707481384,0.8905587792396545,-0.0016969365533441305,0.9880924820899963,good
